source_provider,provider_item_id,provider_player_id,game_version,player_name,rating,primary_position,alternative_positions,card_type,rarity,pace,shooting,passing,dribbling,defending,physical,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,detailed_stats,playstyles,playstyles_plus,roles,skill_moves,weak_foot,preferred_foot,club,league,nation,player_image_url,card_image_url,source_url,collected_at,raw_provider_data
WEFUT,69,,FC27,Maignan,87,GK,,,,,,,,,,83,86,81,89,64,84,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":28,""raw_face_stats"":[83,86,81,89,64,84],""raw_face_stat_semantics"":""DIV/HAN/KIC/REF/SPE/POS""}"
WEFUT,70,,FC27,Barella,87,CM,,,,77,78,84,86,81,72,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":29,""raw_face_stats"":[77,78,84,86,81,72],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,71,,FC27,Martínez,87,ST,,,,80,88,76,85,51,74,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":30,""raw_face_stats"":[80,88,76,85,51,74],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,72,,FC27,Valverde,87,CM,,,,90,84,83,81,81,85,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":31,""raw_face_stats"":[90,84,83,81,81,85],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,73,,FC27,Stanway,86,CDM,,,,82,79,80,86,78,78,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":32,""raw_face_stats"":[82,79,80,86,78,78],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,74,,FC27,Kelly,86,RM,,,,89,85,85,84,43,69,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":33,""raw_face_stats"":[89,85,85,84,43,69],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,75,,FC27,McCabe,86,LB,,,,79,81,82,83,83,81,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":34,""raw_face_stats"":[79,81,82,83,83,81],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,76,,FC27,Weir,86,CAM,,,,80,83,84,87,69,72,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":35,""raw_face_stats"":[80,83,84,87,69,72],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,77,,FC27,Katoto,86,ST,,,,84,84,77,82,39,75,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":36,""raw_face_stats"":[84,84,77,82,39,75],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,78,,FC27,Bacha,86,LB,,,,88,73,85,82,79,81,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":37,""raw_face_stats"":[88,73,85,82,79,81],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,79,,FC27,Reiten,86,LB,,,,86,80,85,85,79,69,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":38,""raw_face_stats"":[86,80,85,85,79,69],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,80,,FC27,Heaps,86,CM,,,,76,84,86,84,64,80,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/40,2026-09-08T16:28:17-03:00,"{""listing_offset"":40,""listing_index"":39,""raw_face_stats"":[76,84,86,84,64,80],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,81,,FC27,Ødegaard,86,CM,,,,65,78,88,87,66,63,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":0,""raw_face_stats"":[65,78,88,87,66,63],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,82,,FC27,Isak,86,ST,,,,81,87,72,82,39,72,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":1,""raw_face_stats"":[81,87,72,82,39,72],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,83,,FC27,Szoboszlai,86,CAM,,,,82,83,86,84,74,77,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":2,""raw_face_stats"":[82,83,86,84,74,77],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,84,,FC27,Gyökeres,86,ST,,,,81,87,72,78,44,87,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":3,""raw_face_stats"":[81,87,72,78,44,87],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,85,,FC27,Fernández,86,CM,,,,68,78,86,83,74,76,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":4,""raw_face_stats"":[68,78,86,83,74,76],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,86,,FC27,Bruno Guimarães,86,CM,,,,59,75,85,84,80,80,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":5,""raw_face_stats"":[59,75,85,84,80,80],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,87,,FC27,Cherki,86,RW,,,,74,79,85,91,41,67,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":6,""raw_face_stats"":[74,79,85,91,41,67],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,88,,FC27,Caicedo,86,CDM,,,,69,68,77,81,84,82,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":7,""raw_face_stats"":[69,68,77,81,84,82],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,89,,FC27,Wirtz,86,CAM,,,,77,79,86,88,54,61,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":8,""raw_face_stats"":[77,79,86,88,54,61],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,90,,FC27,Fabián Ruiz,86,CM,,,,60,77,83,82,77,73,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":9,""raw_face_stats"":[60,77,83,82,77,73],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,91,,FC27,Doué,86,RW,,,,83,81,79,90,55,80,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":10,""raw_face_stats"":[83,81,79,90,55,80],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,92,,FC27,Dimarco,86,LB,,,,81,78,85,81,80,74,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":11,""raw_face_stats"":[81,78,85,81,80,74],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,93,,FC27,McTominay,86,CM,,,,80,83,77,82,80,86,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":12,""raw_face_stats"":[80,83,77,82,80,86],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,94,,FC27,Bastoni,86,CB,,,,74,47,76,78,86,82,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":13,""raw_face_stats"":[74,47,76,78,86,82],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,95,,FC27,Bremer,86,CB,,,,85,52,59,68,87,85,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":14,""raw_face_stats"":[85,52,59,68,87,85],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,96,,FC27,Carnesecchi,86,GK,,,,,,,,,,84,85,76,87,30,86,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":15,""raw_face_stats"":[84,85,76,87,30,86],""raw_face_stat_semantics"":""DIV/HAN/KIC/REF/SPE/POS""}"
WEFUT,97,,FC27,de Jong,86,CM,,,,77,70,85,84,77,77,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":16,""raw_face_stats"":[77,70,85,84,77,77],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,98,,FC27,Cucurella,86,LB,,,,75,64,79,78,84,78,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":17,""raw_face_stats"":[75,64,79,78,84,78],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,99,,FC27,Alvarez,86,ST,,,,86,86,82,87,58,77,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":18,""raw_face_stats"":[86,86,82,87,58,77],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,100,,FC27,Joan García,86,GK,,,,,,,,,,85,85,80,88,46,84,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":19,""raw_face_stats"":[85,85,80,88,46,84],""raw_face_stat_semantics"":""DIV/HAN/KIC/REF/SPE/POS""}"
WEFUT,101,,FC27,Pau Cubarsí,86,CB,,,,78,44,69,77,85,81,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":20,""raw_face_stats"":[78,44,69,77,85,81],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,102,,FC27,Diogo Costa,86,GK,,,,,,,,,,85,84,86,84,35,84,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":21,""raw_face_stats"":[85,84,86,84,35,84],""raw_face_stat_semantics"":""DIV/HAN/KIC/REF/SPE/POS""}"
WEFUT,103,,FC27,Huth,85,RM,,,,82,75,84,85,58,67,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":22,""raw_face_stats"":[82,75,84,85,58,67],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,104,,FC27,Foord,85,LM,,,,87,77,79,84,45,70,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":23,""raw_face_stats"":[87,77,79,84,45,70],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,105,,FC27,Bronze,85,RB,,,,71,68,81,80,85,87,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":24,""raw_face_stats"":[71,68,81,80,85,87],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,106,,FC27,Greenwood,85,LB,,,,72,65,79,73,85,82,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":25,""raw_face_stats"":[72,65,79,73,85,82],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,107,,FC27,Cascarino,85,RM,,,,91,75,78,88,49,67,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":26,""raw_face_stats"":[91,75,78,88,49,67],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,108,,FC27,Carpenter,85,RB,,,,85,51,79,77,80,83,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":27,""raw_face_stats"":[85,51,79,77,80,83],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,109,,FC27,Walsh,85,CDM,,,,66,46,81,79,79,76,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":28,""raw_face_stats"":[66,46,81,79,79,76],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,110,,FC27,Cuthbert,85,CDM,,,,79,80,84,83,80,75,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":29,""raw_face_stats"":[79,80,84,83,80,75],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,111,,FC27,Williamson,85,CB,,,,75,48,73,73,86,78,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":30,""raw_face_stats"":[75,48,73,73,86,78],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,112,,FC27,Nnadozie,85,GK,,,,,,,,,,87,80,80,88,63,84,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":31,""raw_face_stats"":[87,80,80,88,63,84],""raw_face_stat_semantics"":""DIV/HAN/KIC/REF/SPE/POS""}"
WEFUT,113,,FC27,Fox,85,RB,,,,80,47,71,79,81,74,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":32,""raw_face_stats"":[80,47,71,79,81,74],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,114,,FC27,Baltimore,85,LM,,,,89,74,83,86,72,71,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":33,""raw_face_stats"":[89,74,83,86,72,71],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,115,,FC27,Casparij,85,RB,,,,80,58,73,76,83,71,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":34,""raw_face_stats"":[80,58,73,76,83,71],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,116,,FC27,James,85,LM,,,,90,81,78,87,40,82,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":35,""raw_face_stats"":[90,81,78,87,40,82],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,117,,FC27,Thompson,85,LM,,,,93,81,78,83,47,67,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":36,""raw_face_stats"":[93,81,78,83,47,67],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,118,,FC27,Hegerberg,85,ST,,,,71,85,76,82,39,79,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":37,""raw_face_stats"":[71,85,76,82,39,79],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,119,,FC27,Mateo,85,ST,,,,87,85,80,85,56,77,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":38,""raw_face_stats"":[87,85,80,85,56,77],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,120,,FC27,Endler,85,GK,,,,,,,,,,84,80,83,85,42,86,,,,,,,,,,,,,https://wefut.com/player/latest/27/80,2026-09-08T16:28:17-03:00,"{""listing_offset"":80,""listing_index"":39,""raw_face_stats"":[84,80,83,85,42,86],""raw_face_stat_semantics"":""DIV/HAN/KIC/REF/SPE/POS""}"
WEFUT,121,,FC27,Kerr,85,ST,,,,79,85,74,86,41,80,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":0,""raw_face_stats"":[79,85,74,86,41,80],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,122,,FC27,Dali,85,CDM,,,,75,79,84,86,80,78,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":1,""raw_face_stats"":[75,79,84,86,80,78],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,123,,FC27,Swanson,85,LM,,,,84,80,82,83,42,58,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":2,""raw_face_stats"":[84,80,82,83,42,58],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,124,,FC27,Lorena,85,GK,,,,,,,,,,80,84,78,86,29,84,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":3,""raw_face_stats"":[80,84,78,86,29,84],""raw_face_stat_semantics"":""DIV/HAN/KIC/REF/SPE/POS""}"
WEFUT,125,,FC27,Kerolin Nicoli,85,RM,,,,85,78,81,84,43,77,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":4,""raw_face_stats"":[85,78,81,84,43,77],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,126,,FC27,Cata Coll,85,GK,,,,,,,,,,82,81,76,87,53,82,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":5,""raw_face_stats"":[82,81,76,87,53,82],""raw_face_stat_semantics"":""DIV/HAN/KIC/REF/SPE/POS""}"
WEFUT,127,,FC27,Caicedo,85,LW,,,,93,75,78,89,37,68,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":6,""raw_face_stats"":[93,75,78,89,37,68],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,128,,FC27,Xhaka,85,CDM,,,,45,75,85,74,78,81,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":7,""raw_face_stats"":[45,75,85,74,78,81],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,129,,FC27,Martínez,85,GK,,,,,,,,,,83,81,82,85,50,85,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":8,""raw_face_stats"":[83,81,82,85,50,85],""raw_face_stat_semantics"":""DIV/HAN/KIC/REF/SPE/POS""}"
WEFUT,130,,FC27,Pickford,85,GK,,,,,,,,,,84,80,89,87,57,82,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":9,""raw_face_stats"":[84,80,89,87,57,82],""raw_face_stat_semantics"":""DIV/HAN/KIC/REF/SPE/POS""}"
WEFUT,131,,FC27,Tielemans,85,CM,,,,53,79,85,80,76,70,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":10,""raw_face_stats"":[53,79,85,80,76,70],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,132,,FC27,Tonali,85,CDM,,,,79,74,82,80,81,84,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":11,""raw_face_stats"":[79,74,82,80,81,84],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,133,,FC27,Guéhi,85,CB,,,,69,46,70,72,85,82,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":12,""raw_face_stats"":[69,46,70,72,85,82],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,134,,FC27,Semenyo,85,RW,,,,82,85,79,84,46,80,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":13,""raw_face_stats"":[82,85,79,84,46,80],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,135,,FC27,Gravenberch,85,CDM,,,,79,76,81,83,80,80,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":14,""raw_face_stats"":[79,76,81,83,80,80],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,136,,FC27,Gvardiol,85,CB,,,,78,70,76,77,85,82,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":15,""raw_face_stats"":[78,70,76,77,85,82],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,137,,FC27,Ekitiké,85,ST,,,,86,83,72,84,33,73,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":16,""raw_face_stats"":[86,83,72,84,33,73],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,138,,FC27,Palmer,85,CAM,,,,75,83,85,85,50,64,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":17,""raw_face_stats"":[75,83,85,85,50,64],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,139,,FC27,Barcola,85,LW,,,,92,76,78,84,39,67,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":18,""raw_face_stats"":[92,76,78,84,39,67],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,140,,FC27,Guirassy,85,ST,,,,72,85,75,81,45,83,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":19,""raw_face_stats"":[72,85,75,81,45,83],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,141,,FC27,Laimer,85,RB,,,,86,69,78,77,81,77,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":20,""raw_face_stats"":[86,69,78,77,81,77],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,142,,FC27,Undav,85,ST,,,,67,86,76,83,33,81,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":21,""raw_face_stats"":[67,86,76,83,33,81],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,143,,FC27,Nmecha,85,CM,,,,83,78,78,84,82,88,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":22,""raw_face_stats"":[83,78,78,84,82,88],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,144,,FC27,Modrić,85,CM,,,,65,75,87,86,73,59,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":23,""raw_face_stats"":[65,75,87,86,73,59],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,145,,FC27,De Bruyne,85,CAM,,,,59,82,89,84,66,67,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":24,""raw_face_stats"":[59,82,89,84,66,67],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
WEFUT,146,,FC27,Çalhanoğlu,85,CDM,,,,68,81,85,82,81,68,,,,,,,,,,,,,,,,,,,https://wefut.com/player/latest/27/120,2026-09-08T16:28:17-03:00,"{""listing_offset"":120,""listing_index"":25,""raw_face_stats"":[68,81,85,82,81,68],""raw_face_stat_semantics"":""PAC/SHO/PAS/DRI/DEF/PHY""}"
